"id","service_a","service_b","service_c","service_d","service_e","service_f","service_g","service_h","service_i","service_j","service_k","service_l","service_m","service_n"
16460,0.792,0.612,0.112,0,0.024,0,0.008,0.17,0.006,0.664,0.95,0.108,0.09,0
12449,0.716,0.486,0.192,0,0.028,0.016,0.03,0.072,0.006,0.638,0.69,0,0,0.094
6300,0.262,0.224,0.28,0,0.042,0.04,0.052,0.396,0.028,0.656,0.776,0.23,0.18,0.412
8001,0.052,0.1,0.404,0,0.008,0,0.044,0.034,0.002,0.192,0.27,0,0,0
13947,0.71,0.66,0.486,0.004,0.168,0.24,0.272,0.554,0.142,0.692,0.83,0.136,0.064,0.576
3903,0.42,0.462,0.28,0.008,0.266,0.044,0.096,0.356,0.03,0.672,0.874,0.24,0.012,0.28
18000,0.176,0.196,0.022,0.014,0.04,0.006,0.002,0.058,0.002,0.702,0.924,0.008,0.004,0.056
5343,0.158,0.09,0.288,0,0.08,0.048,0.066,0.776,0.03,0.694,0.846,0.11,0.004,0.504
758,0.778,0.478,0.068,0,0.004,0.002,0.01,0.188,0,0.704,0.954,0.17,0.166,0
17772,0.69,0.574,0.278,0,0.004,0.012,0.064,0.004,0,0.566,0.41,0,0,0.082
7402,0.296,0.244,0.094,0,0.008,0.004,0.01,0.316,0.01,0.654,0.94,0,0.006,0
14811,0.014,0.024,0.02,0.008,0.062,0,0.012,0.034,0.002,0.776,0.896,0.004,0.004,0.014
537,0.128,0.038,0.032,0,0.008,0,0.004,0.132,0,0.826,0.976,0.056,0.044,0
3136,0.816,0.536,0.176,0,0.004,0.024,0.026,0.314,0.018,0.664,0.918,0.026,0,0
8585,0.456,0.65,0.344,0,0.046,0.104,0.094,0.36,0.044,0.658,0.7,0.072,0.038,0.528
10249,0.146,0.1,0.036,0,0.032,0,0.002,0.168,0.002,0.696,0.948,0.13,0.112,0
5304,0.798,0.468,0.48,0,0.008,0.016,0.11,0.12,0.014,0.156,0.17,0.002,0,0.126
3559,0.6,0.544,0.452,0,0.044,0.116,0.094,0.414,0.094,0.63,0.724,0.242,0.33,0.388
4224,0.59,0.522,0.126,0,0.038,0.002,0.012,0.4,0.002,0.722,0.912,0.14,0.128,0
3214,0.09,0.066,0.03,0.012,0.02,0.014,0.004,0.138,0.008,0.662,0.866,0,0.002,0.222
16020,0.73,0.464,0.112,0,0.022,0.042,0.04,0.2,0.01,0.732,0.93,0.064,0.01,0
2496,0.022,0.02,0.008,0,0.016,0,0.002,0.072,0,0.764,0.98,0.002,0,0
3953,0.856,0.674,0.068,0,0.002,0.008,0.008,0.154,0.01,0.712,0.958,0,0,0
13973,0.856,0.66,0.178,0,0.032,0.004,0.028,0.354,0.004,0.716,0.858,0.082,0.046,0
7778,0.244,0.134,0.058,0,0.006,0,0.004,0.026,0.002,0.552,0.916,0,0,0
16211,0.128,0.118,0.09,0,0.032,0.002,0.016,0.194,0.01,0.7,0.928,0,0,0
15206,0.712,0.648,0.284,0,0.018,0.048,0.092,0.312,0.024,0.628,0.642,0.058,0.008,0.442
6687,0.11,0.03,0.08,0.002,0.066,0.016,0.016,0.07,0.006,0.712,0.88,0,0.002,0.046
8387,0.754,0.698,0.358,0.002,0.01,0.112,0.092,0.374,0.03,0.714,0.824,0.002,0,0.57
9849,0.792,0.606,0.338,0,0.052,0.046,0.014,0.266,0.008,0.71,0.852,0.014,0.012,0.28
16476,0.224,0.15,0.298,0.008,0.116,0.038,0.09,0.844,0.014,0.734,0.81,0.522,0.33,0.538
1481,0.454,0.52,0.342,0.002,0.152,0.072,0.088,0.35,0.02,0.698,0.832,0.044,0.042,0.194
17806,0.1,0.116,0.148,0,0.032,0.008,0.028,0.276,0.012,0.67,0.86,0.27,0.22,0.236
12692,0.206,0.248,0.306,0.036,0.1,0.06,0.07,0.404,0.054,0.688,0.82,0.072,0.022,0.16
5826,0.134,0.136,0.252,0,0.068,0.072,0.05,0.408,0.046,0.646,0.76,0.014,0.042,0.408
12864,0.65,0.52,0.264,0,0.074,0.014,0.02,0.8,0.014,0.684,0.85,0.16,0.15,0.162
6304,0.118,0.132,0.298,0.138,0.09,0.042,0.052,0.432,0.034,0.702,0.848,0.126,0.108,0.37
3941,0.19,0.192,0.262,0.01,0.06,0.046,0.072,0.592,0.04,0.668,0.716,0.072,0.004,0.478
2525,0.054,0.028,0.15,0.004,0.056,0.006,0.014,0.072,0.006,0.82,0.956,0.064,0.048,0.072
14873,0.712,0.534,0.37,0,0.01,0.002,0.134,0.004,0.002,0.156,0.126,0,0,0.06
1840,0.69,0.728,0.326,0.002,0.096,0.026,0.022,0.27,0.014,0.758,0.872,0.002,0.006,0.098
8859,0.162,0.142,0.11,0,0.016,0,0.022,0.44,0.006,0.706,0.928,0.132,0.082,0
15505,0.722,0.734,0.31,0,0.044,0.068,0.066,0.118,0.026,0.704,0.79,0.028,0.044,0.34
11968,0.604,0.378,0.074,0,0.014,0.008,0.012,0.346,0.004,0.696,0.934,0.302,0.254,0
12469,0.16,0.184,0.386,0,0,0.034,0.09,0.348,0.012,0.608,0.722,0,0,0.394
14173,0.182,0.17,0.278,0,0.132,0.044,0.062,0.474,0.026,0.676,0.786,0.2,0.178,0.398
15034,0.78,0.538,0.294,0,0.012,0.012,0.048,0.454,0.03,0.646,0.706,0.054,0.366,0
702,0.784,0.67,0.09,0,0.004,0.002,0.022,0.238,0.002,0.68,0.936,0.002,0,0
16252,0.686,0.63,0.502,0.014,0.14,0.126,0.152,0.428,0.036,0.662,0.782,0.1,0.072,0.444
11850,0.06,0.14,0.118,0,0.014,0.002,0.016,0.028,0.002,0.76,0.83,0,0,0
3432,0.194,0.054,0.116,0,0.042,0.01,0.018,0.198,0.012,0.604,0.868,0.13,0.092,0
421,0.09,0.03,0.304,0,0.052,0.018,0.062,0.256,0.004,0.694,0.846,0.032,0,0.06
14843,0.75,0.516,0.384,0.002,0.028,0.042,0.094,0.18,0.01,0.298,0.506,0.006,0,0.196
6642,0.748,0.664,0.39,0,0.026,0.062,0.136,0.456,0.064,0.572,0.562,0,0,0.568
2851,0.198,0.14,0.21,0.22,0.114,0.058,0.052,0.26,0.034,0.7,0.812,0.148,0.114,0.4
12521,0.728,0.456,0.234,0.092,0.05,0.022,0.07,0.258,0.026,0.532,0.72,0.08,0.236,0.116
5107,0.346,0.232,0.352,0,0.05,0.126,0.088,0.406,0.03,0.666,0.778,0.03,0,0.486
14902,0.796,0.64,0.376,0.002,0.056,0.022,0.086,0.116,0.004,0.68,0.656,0.02,0.024,0.074
7573,0.598,0.47,0.148,0,0.024,0.012,0.018,0.252,0.022,0.682,0.892,0.132,0.104,0
4697,0.072,0.044,0.014,0,0.004,0,0,0.026,0,0.718,0.99,0.004,0.002,0
11033,0.802,0.624,0.1,0,0.008,0.006,0.016,0.208,0.006,0.632,0.954,0.066,0.038,0
14986,0.778,0.63,0.092,0,0.008,0.002,0.016,0.18,0.008,0.706,0.94,0.002,0.004,0
2017,0.496,0.63,0.226,0,0.038,0.018,0.036,0.178,0.01,0.692,0.81,0.02,0.016,0.216
16018,0.17,0.044,0.05,0,0,0,0.002,0.778,0.002,0.614,0.964,0.106,0.064,0
8933,0.782,0.628,0.286,0.002,0.06,0.088,0.062,0.382,0.026,0.604,0.814,0,0,0.394
13288,0.058,0.012,0.118,0.004,0.08,0.004,0.016,0.126,0.004,0.78,0.89,0.05,0.038,0.022
14424,0.406,0.336,0.14,0,0.01,0.006,0.026,0.278,0.008,0.63,0.934,0,0,0
2478,0.064,0.086,0.024,0,0.022,0,0.004,0.066,0.002,0.716,0.962,0.002,0.006,0
3101,0.272,0.06,0.286,0.004,0.134,0.012,0.018,0.772,0.004,0.822,0.86,0.47,0.238,0.186
14114,0.172,0.11,0.048,0,0.008,0,0.002,0.294,0,0.636,0.954,0.184,0.14,0
12092,0.12,0.11,0.072,0,0.01,0.002,0,0.298,0,0.772,0.964,0.048,0,0
11821,0.256,0.112,0.07,0,0.034,0.002,0.008,0.286,0.004,0.606,0.928,0.184,0.102,0
14876,0.728,0.598,0.414,0.002,0.016,0.072,0.122,0.212,0.018,0.688,0.794,0.024,0.006,0.29
15766,0.226,0.204,0.3,0,0.054,0.02,0.054,0.45,0.024,0.606,0.868,0.086,0.004,0.292
17656,0.768,0.476,0.348,0,0.002,0,0.024,0.166,0.004,0.464,0.606,0,0,0
6231,0.116,0.02,0.02,0,0.012,0.004,0.012,0.054,0.002,0.756,0.94,0,0,0
10164,0.158,0.21,0.254,0,0.116,0.06,0.08,0.422,0.028,0.622,0.774,0.278,0.172,0.418
16285,0.612,0.434,0.306,0.128,0.126,0.04,0.072,0.342,0.014,0.686,0.864,0.004,0,0.35
9352,0.358,0.254,0.108,0,0.042,0.002,0.018,0.234,0.004,0.7,0.918,0.358,0.238,0
343,0.706,0.59,0.472,0,0.064,0.14,0.164,0.534,0.08,0.69,0.678,0.368,0.41,0.604
10905,0.168,0.144,0.126,0,0.024,0.014,0.018,0.094,0.006,0.706,0.824,0.006,0,0.294
3079,0.676,0.564,0.316,0.018,0.052,0.026,0.046,0.406,0.008,0.73,0.802,0.476,0.458,0.216
12947,0.66,0.662,0.346,0.024,0.148,0.056,0.146,0.308,0.056,0.58,0.834,0.09,0.2,0.366
4369,0.136,0.104,0.538,0,0.022,0.004,0.152,0.004,0.006,0.152,0.118,0.002,0,0.04
2882,0.738,0.676,0.26,0,0.012,0.018,0.026,0.166,0.014,0.712,0.904,0.002,0,0.282
12155,0.77,0.624,0.352,0,0.052,0.054,0.088,0.296,0.022,0.702,0.802,0.002,0.004,0.332
16016,0.558,0.46,0.234,0.002,0.014,0.032,0.054,0.448,0.022,0.702,0.766,0.054,0,0.354
2056,0.304,0.622,0.234,0,0.032,0.01,0.034,0.156,0.002,0.724,0.784,0.084,0.018,0.092
13694,0.266,0.256,0.35,0.01,0.038,0.076,0.128,0.498,0.094,0.642,0.774,0.096,0.012,0.498
7585,0.562,0.532,0.438,0,0.024,0.044,0.12,0.514,0.024,0.692,0.548,0.058,0.008,0.48
3280,0.038,0.048,0.11,0,0.014,0.01,0.026,0.016,0.004,0.768,0.908,0.004,0,0.046
16326,0.632,0.586,0.194,0,0.038,0.006,0.04,0.464,0.02,0.596,0.838,0.258,0.202,0
10161,0.49,0.4,0.146,0,0.066,0.01,0.034,0.482,0.018,0.676,0.92,0.31,0.208,0
4365,0.168,0.124,0.072,0,0.022,0,0.014,0.808,0.006,0.686,0.944,0.036,0.05,0
11045,0.67,0.462,0.16,0,0.01,0.008,0.006,0.75,0.012,0.696,0.898,0.042,0.02,0.192
11237,0.13,0.092,0.14,0,0.036,0.01,0.026,0.326,0.008,0.688,0.874,0.02,0,0.056
1251,0.468,0.554,0.284,0,0.112,0.02,0.022,0.316,0.02,0.626,0.808,0.06,0,0.278
12937,0.304,0.562,0.258,0,0.046,0.024,0.022,0.184,0.01,0.586,0.794,0,0,0.142
1323,0.104,0.106,0.062,0,0.024,0.008,0.01,0.134,0.004,0.63,0.95,0,0.004,0
3610,0.242,0.274,0.1,0,0.022,0.006,0.016,0.316,0.022,0.734,0.93,0.152,0.13,0
7746,0.722,0.636,0.25,0,0,0.002,0.02,0.28,0,0.648,0.612,0.016,0,0
7567,0.104,0.07,0.04,0.008,0.04,0.008,0.012,0.064,0.002,0.782,0.918,0,0.002,0.166
17258,0.724,0.602,0.138,0,0.004,0.01,0.02,0.468,0.012,0.68,0.896,0.23,0.162,0
1838,0.096,0.072,0.134,0,0.004,0.004,0.02,0.034,0.002,0.568,0.812,0.002,0,0.15
17253,0.616,0.606,0.382,0,0.018,0.092,0.148,0.754,0.02,0.602,0.58,0.032,0,0.636
17890,0.832,0.676,0.068,0,0.002,0,0.002,0.256,0,0.676,0.98,0.134,0.146,0
15767,0.094,0.12,0.308,0,0.014,0.06,0.066,0.252,0.002,0.692,0.76,0.042,0,0.112
2456,0.77,0.662,0.234,0,0.022,0.05,0.046,0.24,0.016,0.756,0.852,0.002,0,0.192
1363,0.026,0.042,0.058,0,0.008,0.006,0.012,0.016,0.002,0.814,0.886,0,0,0
15252,0.284,0.242,0.122,0,0.012,0.008,0.008,0.284,0.008,0.622,0.926,0.118,0.052,0
399,0.146,0.212,0.07,0,0.014,0.002,0.01,0.21,0,0.598,0.9,0.05,0,0
8867,0.156,0.14,0.28,0,0.052,0.032,0.084,0.142,0.006,0.668,0.676,0.008,0,0.222
7322,0.244,0.178,0.126,0,0.03,0.008,0.028,0.272,0.026,0.632,0.92,0.002,0,0
7375,0.238,0.246,0.1,0,0.048,0.01,0.014,0.186,0.024,0.684,0.95,0.008,0.004,0
17820,0.74,0.672,0.088,0,0.004,0,0.004,0.124,0.002,0.626,0.954,0.008,0,0
8165,0.794,0.61,0.338,0,0.038,0.032,0.052,0.432,0.022,0.746,0.842,0.512,0.418,0.53
16888,0.75,0.688,0.342,0.002,0.064,0.036,0.038,0.37,0.01,0.744,0.76,0.002,0,0.252
4463,0.11,0.082,0.16,0.03,0.098,0.044,0.024,0.168,0.014,0.726,0.912,0.02,0.02,0.134
6147,0.404,0.424,0.134,0,0.054,0.016,0.024,0.322,0.02,0.594,0.904,0.284,0.282,0
8595,0.816,0.61,0.382,0,0.054,0.072,0.096,0.394,0.024,0.76,0.792,0.518,0.488,0.286
275,0.766,0.6,0.326,0,0.072,0.02,0.062,0.454,0.02,0.68,0.8,0.2,0.262,0.096
877,0.75,0.616,0.442,0,0.04,0.106,0.15,0.412,0.066,0.736,0.792,0.026,0.03,0.292
13526,0.138,0.134,0.082,0,0.016,0.002,0.014,0.73,0.002,0.716,0.908,0.034,0,0
5340,0.644,0.598,0.37,0.032,0.1,0.038,0.056,0.284,0.01,0.692,0.868,0.228,0.288,0.082
7950,0.13,0.082,0.414,0,0.002,0.052,0.118,0.196,0.002,0.428,0.466,0,0,0.12
18294,0.72,0.646,0.486,0,0.024,0.034,0.044,0.292,0.002,0.658,0.77,0.01,0.004,0.02
16029,0.668,0.636,0.288,0,0.01,0.058,0.082,0.28,0.028,0.57,0.656,0.006,0,0.374
6248,0.804,0.518,0.332,0.012,0.096,0.062,0.034,0.67,0.032,0.65,0.798,0.386,0.466,0.52
17431,0.216,0.18,0.082,0.006,0.056,0.026,0.054,0.702,0.008,0.692,0.834,0.116,0.03,0.19
14539,0.378,0.398,0.27,0.408,0.192,0.028,0.074,0.484,0.024,0.712,0.866,0.362,0.28,0.488
7857,0.708,0.476,0.41,0,0.016,0.082,0.152,0.352,0.02,0.62,0.672,0.052,0.004,0.356
13397,0.596,0.568,0.354,0,0.016,0.146,0.078,0.426,0.034,0.632,0.664,0.004,0,0.44
11048,0.136,0.152,0.244,0,0.078,0.072,0.058,0.404,0.04,0.674,0.794,0.02,0.05,0.328
18197,0.726,0.616,0.42,0,0.016,0.166,0.16,0.324,0.03,0.52,0.616,0.052,0.01,0.354
5815,0.052,0.088,0.014,0.002,0.024,0,0.006,0.064,0.004,0.738,0.878,0.004,0.012,0.086
428,0.162,0.13,0.3,0,0.058,0.038,0.034,0.406,0.014,0.668,0.802,0.372,0.368,0.35
152,0.25,0.138,0.262,0,0.072,0.04,0.044,0.284,0.018,0.666,0.748,0.29,0.346,0.226
15774,0.81,0.66,0.414,0,0.1,0.06,0.074,0.65,0.012,0.664,0.798,0.502,0.448,0.478
973,0.822,0.552,0.152,0,0.002,0.018,0.014,0.27,0.004,0.732,0.918,0.014,0.036,0
13554,0.132,0.14,0.214,0,0.038,0.048,0.052,0.242,0.008,0.726,0.794,0.032,0.1,0.184
12532,0.1,0.096,0.304,0,0.048,0.032,0.054,0.396,0.008,0.696,0.762,0.338,0.308,0.36
12020,0.284,0.12,0.096,0,0.018,0.006,0.018,0.798,0.008,0.658,0.934,0.678,0.292,0
10414,0.77,0.594,0.194,0,0.016,0.006,0.026,0.418,0.006,0.682,0.902,0.352,0.214,0
5079,0.372,0.31,0.174,0,0.028,0.006,0.026,0.422,0.008,0.582,0.896,0.368,0.294,0
1275,0.478,0.584,0.342,0.014,0.12,0.056,0.094,0.446,0.048,0.57,0.85,0.198,0.17,0.328
5262,0.848,0.638,0.048,0,0.002,0.002,0.002,0.086,0.004,0.616,0.944,0.006,0.016,0
14626,0.006,0.008,0.008,0.002,0.022,0,0,0.018,0.002,0.756,0.926,0,0,0.026
7487,0.484,0.228,0.454,0,0,0.066,0.156,0.166,0.004,0.416,0.39,0.006,0,0.08
1616,0.128,0.082,0.294,0,0.024,0.062,0.084,0.384,0.024,0.732,0.642,0.084,0.17,0.432
17467,0.662,0.284,0.312,0,0.104,0.018,0.102,0.396,0.03,0.62,0.768,0.032,0.032,0.314
14797,0.37,0.642,0.178,0,0.052,0.002,0.006,0.1,0.004,0.704,0.904,0.002,0.004,0.092
8785,0.816,0.554,0.076,0,0.002,0.004,0.01,0.062,0.002,0.644,0.942,0.004,0,0
15772,0.046,0.018,0.01,0.004,0.024,0.002,0.008,0.068,0,0.698,0.886,0,0,0.038
4451,0.078,0.142,0.05,0,0.01,0.002,0.002,0.146,0,0.694,0.954,0.1,0.088,0
8344,0.44,0.64,0.194,0,0.062,0.004,0.02,0.146,0.006,0.714,0.848,0,0,0.132
10210,0.346,0.24,0.204,0,0.012,0.02,0.056,0.346,0.014,0.506,0.788,0.032,0,0
17357,0.21,0.194,0.118,0,0.02,0.004,0.006,0.182,0.01,0.698,0.94,0.058,0.038,0
16705,0.09,0.07,0.03,0,0.018,0.006,0.012,0.07,0.008,0.668,0.948,0,0.002,0
10810,0.232,0.224,0.25,0.002,0.078,0.028,0.058,0.23,0.058,0.67,0.812,0.182,0.178,0.342
17776,0.624,0.396,0.384,0,0.014,0.068,0.094,0.322,0.018,0.608,0.476,0.108,0.046,0.454
7110,0.114,0.148,0.302,0,0.04,0.04,0.04,0.818,0.038,0.728,0.784,0.16,0.014,0.372
15483,0.16,0.304,0.04,0,0.012,0,0.012,0.074,0.002,0.626,0.966,0.01,0,0
8903,0.146,0.04,0.192,0.088,0.124,0.034,0.032,0.162,0.026,0.75,0.892,0.01,0.026,0.35
15324,0.576,0.41,0.344,0,0.002,0.116,0.106,0.278,0.01,0.648,0.764,0,0,0.302
13762,0.838,0.692,0.054,0,0.002,0.002,0.004,0.098,0.002,0.65,0.956,0,0,0
7780,0.562,0.69,0.164,0,0.034,0.018,0.012,0.238,0,0.736,0.91,0.052,0.008,0.072
9770,0.154,0.256,0.202,0,0.024,0.024,0.034,0.39,0.012,0.648,0.788,0.006,0,0.26
15401,0.642,0.446,0.298,0.004,0.062,0.03,0.048,0.79,0.022,0.7,0.796,0.138,0.126,0.15
16004,0.34,0.218,0.32,0.022,0.1,0.066,0.078,0.392,0.016,0.744,0.848,0.14,0.242,0.424
5632,0.042,0.096,0.01,0,0.012,0.002,0.004,0.078,0.004,0.746,0.942,0,0.002,0.016
7864,0.682,0.648,0.032,0,0.008,0,0.002,0.118,0,0.73,0.976,0.026,0,0
14948,0.14,0.092,0.192,0,0.052,0.038,0.048,0.234,0.01,0.714,0.846,0.068,0.034,0.26
1886,0.58,0.468,0.38,0.004,0.112,0.06,0.132,0.758,0.038,0.686,0.78,0.186,0.224,0.43
5554,0.052,0.018,0.166,0.018,0.04,0.014,0.028,0.274,0.014,0.74,0.936,0.142,0.122,0.156
13465,0.096,0.08,0.188,0,0.018,0.016,0.072,0.046,0.01,0.61,0.522,0.012,0,0.33
12307,0.246,0.204,0.122,0,0.026,0.008,0.028,0.25,0.012,0.69,0.866,0.08,0.008,0
2255,0.794,0.65,0.138,0,0.01,0.002,0.03,0.184,0.006,0.75,0.866,0.072,0,0
18015,0.054,0.028,0.148,0,0.054,0.006,0.02,0.278,0.01,0.718,0.77,0.014,0.034,0.096
17124,0.748,0.656,0.478,0,0.074,0.112,0.134,0.348,0.072,0.714,0.844,0.036,0.024,0.254
13720,0.35,0.262,0.194,0,0.018,0.01,0.024,0.388,0.014,0.662,0.94,0.196,0.138,0
12877,0.776,0.568,0.232,0,0.054,0.024,0.032,0.25,0.018,0.69,0.892,0.004,0.02,0.354
13,0.426,0.306,0.196,0.314,0.18,0.022,0.048,0.444,0.03,0.72,0.856,0.674,0.58,0.468
4495,0.712,0.702,0.376,0,0.002,0.098,0.094,0.406,0.014,0.616,0.742,0.012,0,0.422
6936,0.756,0.598,0.308,0,0.012,0.04,0.056,0.146,0.002,0.718,0.782,0,0,0.122
1930,0.076,0.02,0.04,0,0.006,0,0.004,0.276,0.002,0.77,0.956,0.052,0.016,0
9184,0.154,0.198,0.21,0,0.092,0.046,0.054,0.39,0.032,0.686,0.79,0.018,0.012,0.402
17155,0.142,0.092,0.056,0,0.03,0.004,0.024,0.098,0,0.686,0.954,0.016,0.002,0
17333,0.696,0.69,0.366,0,0.078,0.038,0.08,0.432,0.002,0.648,0.766,0.018,0.014,0.45
11384,0.248,0.204,0.074,0,0.028,0.002,0.012,0.208,0.01,0.576,0.92,0.006,0.002,0
9961,0.74,0.634,0.482,0,0.052,0.054,0.064,0.436,0.03,0.668,0.764,0.016,0,0.42
16261,0.73,0.548,0.268,0.002,0.018,0.044,0.048,0.244,0.03,0.682,0.83,0.02,0.002,0.182
16000,0.844,0.742,0.056,0,0.014,0,0.004,0.16,0,0.642,0.968,0.052,0.08,0
3279,0.282,0.286,0.262,0,0.02,0.056,0.084,0.798,0.028,0.67,0.73,0.218,0.034,0.372
9509,0.174,0.21,0.228,0,0.102,0.016,0.034,0.398,0.046,0.796,0.844,0.052,0.012,0.338
1527,0.302,0.156,0.026,0,0.014,0.008,0.01,0.122,0.002,0.746,0.968,0.094,0.054,0
3058,0.216,0.27,0.132,0,0.03,0.002,0.03,0.402,0.008,0.606,0.868,0.288,0.168,0
12589,0.388,0.254,0.114,0,0,0.018,0.03,0.166,0.008,0.652,0.958,0,0,0
15973,0.722,0.522,0.296,0,0,0,0.032,0.002,0.002,0.222,0.138,0,0,0.044
12545,0.064,0.088,0.082,0,0.05,0.028,0.01,0.162,0.02,0.732,0.956,0.014,0.002,0.204
2903,0.574,0.608,0.408,0.008,0.028,0.074,0.144,0.4,0.038,0.568,0.502,0.012,0,0.416
2421,0.744,0.62,0.29,0,0.024,0.032,0.048,0.358,0.018,0.624,0.732,0.012,0.006,0.286
12855,0.158,0.04,0.022,0,0.018,0,0.004,0.08,0,0.76,0.97,0.002,0.016,0
16823,0.736,0.632,0.266,0,0.074,0.024,0.01,0.06,0.006,0.718,0.876,0.002,0,0.05
4138,0.056,0.046,0.018,0,0.006,0,0,0.046,0,0.746,0.98,0,0,0
8887,0.634,0.69,0.308,0,0.034,0.01,0.014,0.158,0.022,0.676,0.904,0.002,0,0.128
14556,0.092,0.088,0.272,0,0.034,0.022,0.032,0.412,0.016,0.766,0.82,0.026,0.108,0.198
15557,0.256,0.218,0.216,0,0.022,0,0.042,0.18,0.004,0.446,0.796,0.026,0,0
16076,0.352,0.224,0.118,0,0.034,0.002,0.03,0.462,0.006,0.6,0.916,0.244,0.264,0
5442,0.098,0.114,0.216,0.158,0.068,0.006,0.018,0.534,0,0.626,0.9,0.124,0.268,0.366
11144,0.172,0.154,0.152,0,0.002,0.004,0.002,0.014,0.002,0.752,0.778,0.004,0,0.074
12695,0.61,0.49,0.098,0,0.018,0.004,0.02,0.408,0.008,0.674,0.93,0.104,0,0
11727,0.122,0.098,0.098,0.092,0.034,0.032,0.048,0.258,0.012,0.63,0.85,0.426,0.066,0.302
4310,0.432,0.48,0.25,0,0.024,0.016,0.082,0.566,0.028,0.668,0.89,0.364,0.294,0
17095,0.41,0.646,0.166,0,0.056,0.008,0.004,0.138,0.016,0.78,0.876,0.018,0.004,0.178
16007,0.696,0.578,0.292,0,0.028,0.034,0.044,0.216,0.008,0.628,0.826,0.018,0,0.294
12432,0.608,0.382,0.406,0.002,0.038,0.128,0.178,0.422,0.014,0.462,0.544,0.064,0.006,0.152
12597,0.096,0.078,0.054,0,0.028,0.012,0.026,0.146,0.002,0.644,0.872,0.006,0,0.272
2418,0.342,0.278,0.352,0.006,0.108,0.074,0.112,0.488,0.064,0.658,0.726,0.308,0.214,0.482
6451,0.308,0.262,0.332,0.024,0.11,0.076,0.102,0.742,0.052,0.672,0.782,0.312,0.328,0.464
312,0.13,0.05,0.116,0,0.066,0.006,0.01,0.308,0.008,0.756,0.92,0.202,0.23,0.22
7474,0.118,0.078,0.152,0,0.058,0.034,0.046,0.196,0.008,0.752,0.828,0.06,0.094,0.234
18167,0.84,0.622,0.038,0,0.014,0.002,0.012,0.058,0.002,0.766,0.97,0.036,0.026,0
4942,0.722,0.672,0.256,0,0.01,0.038,0.054,0.282,0.006,0.672,0.822,0,0,0.382
12922,0.022,0.016,0.028,0.012,0.032,0.004,0.01,0.054,0.004,0.782,0.87,0,0,0.264
5728,0.136,0.122,0.296,0,0.054,0.102,0.066,0.368,0.042,0.574,0.724,0.086,0.114,0.276
12624,0.026,0.042,0.128,0,0.052,0.006,0.008,0.22,0.002,0.77,0.876,0.332,0.13,0.014
557,0.424,0.526,0.436,0.01,0.236,0.09,0.16,0.77,0.066,0.604,0.812,0.312,0.134,0.466
10873,0.79,0.654,0.106,0,0.01,0.006,0.022,0.144,0.002,0.616,0.954,0.032,0,0
2474,0.436,0.614,0.2,0,0.052,0.006,0.03,0.172,0.014,0.694,0.856,0.006,0.004,0.146
8846,0.784,0.654,0.372,0.002,0.188,0.152,0.244,0.458,0.074,0.622,0.894,0.442,0.124,0.498
5975,0.584,0.546,0.436,0.012,0.116,0.13,0.122,0.804,0.048,0.628,0.742,0.16,0.192,0.436
276,0.19,0.076,0.282,0,0.128,0.024,0.078,0.398,0.012,0.676,0.698,0.528,0.42,0.198
16783,0.718,0.57,0.336,0.012,0.03,0.082,0.112,0.498,0.01,0.616,0.764,0.182,0.08,0.386
12258,0.702,0.576,0.19,0.014,0.064,0.016,0.014,0.132,0.004,0.706,0.916,0.006,0.002,0.054
8116,0.122,0.07,0.022,0,0.016,0,0.006,0.22,0.004,0.682,0.934,0.002,0.008,0
1620,0.156,0.128,0.4,0,0.004,0.074,0.084,0.158,0.01,0.574,0.588,0.014,0.004,0.108
5638,0.722,0.688,0.494,0,0.124,0.028,0.158,0.51,0.014,0.684,0.74,0.026,0.01,0.244
724,0.718,0.582,0.412,0,0.012,0.1,0.138,0.422,0.05,0.688,0.466,0.004,0,0.556
11958,0.556,0.512,0.204,0,0.024,0.024,0.048,0.402,0.012,0.638,0.902,0.26,0.156,0
14333,0.06,0.048,0.11,0,0.028,0.012,0.03,0.048,0.014,0.72,0.794,0.116,0.024,0.192
2890,0.68,0.574,0.188,0,0.006,0.026,0.026,0.156,0.01,0.68,0.814,0,0,0.316
13118,0.174,0.094,0.086,0,0.004,0.006,0.008,0.184,0.008,0.682,0.938,0.008,0.002,0
7700,0.134,0.3,0.036,0.04,0.036,0.004,0.02,0.306,0.004,0.732,0.924,0.004,0.006,0.226
18010,0.772,0.682,0.32,0.002,0.024,0.066,0.064,0.32,0.028,0.674,0.776,0.004,0,0.262
11981,0.066,0.02,0.028,0.034,0.018,0.002,0.004,0.086,0.002,0.698,0.9,0,0.004,0.136
15141,0.794,0.714,0.028,0,0.008,0,0,0.03,0,0.738,0.98,0.004,0,0
628,0.186,0.318,0.26,0,0.014,0.014,0.032,0.068,0.004,0.57,0.57,0.024,0,0.228
5748,0.108,0.056,0.182,0.068,0.032,0.036,0.044,0.134,0.016,0.7,0.876,0.016,0,0.268
13836,0.062,0.04,0.226,0,0.052,0.012,0.054,0.126,0.004,0.712,0.734,0.172,0.108,0.044
14383,0.754,0.544,0.148,0,0.038,0.002,0.008,0.048,0.004,0.75,0.92,0.002,0.002,0.02
15051,0.296,0.168,0.122,0,0.042,0,0.03,0.358,0.008,0.68,0.878,0.138,0.128,0
